epoch,loss,val_loss,accuracy,val_accuracy,balanced_accuracy,val_balanced_accuracy
0,2.3391911380415986,2.3445277592846168,0.13253616523120662,0.13960280373831777,0.11686070719378683,0.14806729699666296
1,0.2526976427838838,0.052957726033212985,0.920060205702818,0.9824766355140186,0.9211335322866809,0.9843712710939958
2,0.06503014339725802,0.09496409808085343,0.9771720043481896,0.9608644859813084,0.9784147003300177,0.9678850986581343
3,0.05415326953357912,0.05379339930749385,0.980767622710929,0.9836448598130841,0.9815435429312693,0.9819932511839732
4,0.036666844613013415,0.02404541612785553,0.9868718120244168,0.9883177570093458,0.9881076084260384,0.990511822062133
5,0.036638698516096926,0.02493900004948411,0.9849485742955096,0.990070093457944,0.9863125014088581,0.9911346998110069
6,0.02781945726101344,0.04001692172453225,0.9898820971653148,0.9830607476635514,0.990496363957008,0.9836029629007711
7,0.02216745834538176,0.054605944969943754,0.9908019065139225,0.9801401869158879,0.9916593908156988,0.9834776568383126
8,0.029295188420686506,0.02524507188490618,0.9890459068483987,0.9935747663551402,0.9901614248296474,0.9941248520238837
9,0.018472038790064486,0.030861684095079653,0.9933104774646709,0.9853971962616822,0.994125027504498,0.9881175001864657
10,0.013744629570331669,0.030091656424174797,0.9949828580985032,0.985981308411215,0.9957278699331806,0.9879714920203897
11,0.017042859533362608,0.027530677825491005,0.9932268584329793,0.990070093457944,0.994015403182403,0.9909165612599757
12,0.014294839726726873,0.049435743104631655,0.9947320010034284,0.9807242990654206,0.9948050182485885,0.9834090216764955
13,0.016017169484432384,0.032906872664238807,0.9946483819717368,0.9877336448598131,0.9946856781554309,0.9907834800076178
14,0.016801306525951958,0.04286976141211028,0.9943139058449704,0.9871495327102804,0.9947354992399006,0.9887613888461826
15,0.020629585610715248,0.04855237828097611,0.99222343005268,0.9848130841121495,0.9926096986188419,0.9835089428927756
16,0.01587468321775551,0.05631323486009491,0.9944811439083535,0.9853971962616822,0.9949614735022052,0.9854919779029445
17,0.01737796596233283,0.035414318406136236,0.9933940964963626,0.9877336448598131,0.9934881784566201,0.9874757168708554
18,0.014669968033177825,0.05514684921809446,0.9944811439083535,0.9801401869158879,0.9947336255146619,0.9836446341604623
19,0.017246898696373532,0.02936513603569191,0.9941466677815871,0.9889018691588785,0.9940719012844002,0.9908270404516233
20,0.00965073647877638,0.03953209025001971,0.9959862864788026,0.985981308411215,0.9965415204071671,0.9864766377891161
21,0.014973973762722925,0.032763163724513815,0.9951500961618864,0.9883177570093458,0.9951267828910935,0.9899552309883005
22,0.00866798823282717,0.03906515407785077,0.99740781001756,0.9836448598130841,0.9976625295714827,0.9868552413351734
23,0.010732449052411634,0.023270919605671802,0.9953173342252697,0.9924065420560748,0.996042132312959,0.9934712228663614
24,0.011738299033387677,0.027436046678329183,0.995902667447111,0.990070093457944,0.9963195549853164,0.9915101169411515
25,0.01139610908842673,0.03169813118526869,0.9951500961618864,0.985981308411215,0.9955915322546319,0.9879691756095867
26,0.0136138292164849,0.02741723838392819,0.9956518103520361,0.9877336448598131,0.9959397899530892,0.9903012425412085
27,0.01399291456731611,0.035695955435806344,0.9964043816372606,0.9889018691588785,0.9962378960972864,0.9903282899528728
28,0.008084621818089667,0.02912355203912637,0.9971569529224852,0.9894859813084113,0.99750321926502,0.9907758374679727
29,0.009893626833104985,0.08302342912582593,0.9966552387323355,0.9766355140186916,0.9968309703905176,0.9742118731590184
30,0.008561771442142256,0.02678052290717018,0.9970733338907936,0.9912383177570093,0.9973073093206919,0.9904967136807159
