k,val_front,val_raw,test_selected,test_raw,algorithm,trial_id,suffix,act,audience,gram,reducer,stats_file,rank_mode
19,0.8808108933112916,0.8808108933112916,0.7578229702867076,0.7578229702867076,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,min,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
20,0.885386026521348,0.885386026521348,0.7635666471698314,0.7635666471698314,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,min,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
21,0.8885850866367687,0.8885850866367687,0.7635366002870383,0.7635366002870383,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,min,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
22,0.8885850866367687,0.8804302318666831,0.7635366002870383,0.7723871863979991,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,min,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
23,0.8885850866367687,0.8784499773452062,0.7635366002870383,0.7769926080359048,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,min,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
24,0.8885850866367687,0.8881516264365699,0.7635366002870383,0.7796153034770418,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,min,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
25,0.8911431246291217,0.8911431246291217,0.7829626095389547,0.7829626095389547,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,min,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
26,0.8932778571639748,0.8932778571639748,0.7841740574120791,0.7841740574120791,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,min,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
27,0.8990688842649356,0.8990688842649356,0.7870187922426956,0.7870187922426956,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,min,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
28,0.9024249677685681,0.9024249677685681,0.7893560262452382,0.7893560262452382,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,min,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
29,0.9037117491610832,0.9037117491610832,0.7926603506024422,0.7926603506024422,lr,L16_WD01_asinh_R18_128,false_false,asinh,doctor,unigram,min,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
