epoch,loss,val_loss,accuracy,val_accuracy,balanced_accuracy,val_balanced_accuracy
0,2.5820189026756175,2.5857796112537166,0.044732501953068486,0.04005546140810353,0.09765451881205388,0.06374089745996207
1,0.21545151481991,0.026297915324010903,0.9343190301206562,0.9927592050531505,0.9333629234679214,0.9938537139838289
2,0.03575291844630648,0.03530536912567598,0.9902780590839385,0.9893698967801572,0.989587777660046,0.9907701346388318
3,0.017889962219873934,0.03269115748623407,0.9954573073695784,0.9889077183792944,0.9950596387745186,0.9895863406893113
4,0.012138607015312693,0.017460307365642354,0.9973669743352334,0.9935295023879217,0.9969957937132538,0.995089050965623
5,0.008363524931889469,0.017539083075132425,0.9978877925985938,0.9935295023879217,0.9977380733222262,0.9953271092330108
6,0.008886687462735358,0.022910732708491432,0.9975405804230202,0.9904483130488368,0.9975111526056444,0.9920343320643575
7,0.010138132911639952,0.018700525917295333,0.9974827117270912,0.9946079186566015,0.9971339443576256,0.9939610485826255
8,0.005549941706258505,0.014083186942585268,0.9991030352131015,0.9961485133261438,0.9984809216228623,0.9970658949346834
9,0.00673009178876525,0.016123591986215227,0.9982928734700963,0.99491603759051,0.9981979238620796,0.9950665403006589
10,0.004373151240876016,0.030422178962678428,0.9989004947773502,0.9910645509166538,0.998696620892563,0.9916207557869565
11,0.00525596573526759,0.019967952038977423,0.9986111512977055,0.993067323987059,0.9985635880365348,0.9933591545826826
12,0.0045617948003855505,0.030231018264453267,0.9988715604293857,0.9881374210445232,0.998883038018597,0.9911160941189262
13,0.006995059457649039,0.0119298361190165,0.9984375452099187,0.9966106917270067,0.9977713408172467,0.9967203387937807
14,0.004489896666474259,0.028400500938743974,0.9990451665171726,0.9885995994453859,0.999019992540243,0.9911473827080909
15,0.003257876766466652,0.011203694324742441,0.9993345099968172,0.9955322754583269,0.999337825289659,0.9966859834784512
16,0.003535533378748533,0.011939849733056345,0.9992766413008883,0.9956863349252811,0.9990799175145398,0.9957341983737922
17,0.008787046112494179,0.024629424994303786,0.9978588582506294,0.9887536589123401,0.9975243523972995,0.991743359600752
18,0.005543805062044347,0.019996984629785493,0.9983218078180608,0.9901401941149284,0.9982713385114795,0.9919017440658755
19,0.002775898394013056,0.022223307247938074,0.9993345099968172,0.9899861346479741,0.9992639694781063,0.9928044116750747
20,0.00342159204440253,0.026374017821914415,0.9991030352131015,0.9904483130488368,0.9991359744658431,0.9924241322007078
21,0.002943309096733797,0.017319218333345123,0.9991609039090305,0.9919889077183793,0.9990472639750074,0.9943750365742683
22,0.0017547249752076486,0.022053834785793525,0.9995370504325685,0.9909104914496996,0.9995800619819881,0.9906307982163972
23,0.002391871014402278,0.016968239751043113,0.9993055756488528,0.9947619781235557,0.9993544614841472,0.9950619275132521
24,0.004082170821990836,0.02710954087984808,0.9990162321692081,0.9887536589123401,0.9989571128552762,0.9914027234093336
25,0.005037775185205039,0.038004177516753015,0.9985243482538121,0.9853643506393468,0.9985165680774625,0.9889005429126464
26,0.002312179044670946,0.01750150790067593,0.9994213130407106,0.9919889077183793,0.9994256833077856,0.9937499287071233
27,0.0022487610949115037,0.00876111848531783,0.9995949191284974,0.9964566322600524,0.9996170693621228,0.9963226652764411
28,0.005002982261031802,0.04955370973223458,0.9990162321692081,0.9850562317054383,0.9986382789439489,0.9865840558794864
29,0.005688570227848756,0.03434854613663263,0.998582216949741,0.9898320751810199,0.998463952801634,0.9904691893054701
30,0.0031934959496999343,0.02124407950976981,0.9992187726049594,0.9938376213218302,0.9991225585912583,0.9940430503511775
