epoch,loss,val_loss,accuracy,val_accuracy,balanced_accuracy,val_balanced_accuracy
0,2.174278286350881,2.074408239293321,0.09649636257212141,0.11039719626168225,0.13192358166652707,0.13874588103848987
1,0.5225059819555804,0.07236102393993707,0.8630320260891379,0.9737149532710281,0.867584521201816,0.9750967412146043
2,0.05815613017112916,0.029623751258738687,0.97926248014048,0.9848130841121495,0.9801955395344417,0.988461330271675
3,0.04256589626917543,0.04258382195067183,0.9845304791370516,0.9801401869158879,0.9855280216942421,0.9850687135169893
4,0.029224887566902794,0.020732053599067938,0.9887950497533239,0.9929906542056075,0.9899116961305894,0.994551472137679
5,0.023811514043822438,0.03108461873135834,0.991136382640689,0.9865654205607477,0.9922499921331185,0.9898100928273342
6,0.020551294105184928,0.04203853038983924,0.9920561919892967,0.9836448598130841,0.9924326647434698,0.9870800592324052
7,0.019700075982059705,0.030075395357943027,0.9929760013379045,0.9894859813084113,0.9935107995660604,0.9908172999538178
8,0.01746994646728532,0.026331190385411832,0.9932268584329793,0.9894859813084113,0.994040245937823,0.991483027774718
9,0.019380516896494875,0.02796042425053142,0.9929760013379045,0.9877336448598131,0.9930685365040876,0.9906721617928514
10,0.010677091237408344,0.024294530816167316,0.9961535245421858,0.990070093457944,0.9966891519112715,0.9907269508951251
11,0.011104707083275375,0.03259657953526372,0.9954009532569613,0.9883177570093458,0.9957804079957957,0.9894895065542324
12,0.008885066962852474,0.02281099261942311,0.996320762605569,0.9906542056074766,0.9967938198035147,0.992289437632852
13,0.011068011841173533,0.04089444214217017,0.9965716197006439,0.985981308411215,0.9964724600600243,0.9887855026633998
14,0.009169846719140375,0.03899435646762358,0.9964880006689523,0.9871495327102804,0.9966402004916108,0.9901854682027096
15,0.007461114229671941,0.029878326004075112,0.9970733338907936,0.991822429906542,0.9971836765972899,0.993095847490986
16,0.006781827752956659,0.02917737082064709,0.9980767622710929,0.990070093457944,0.998213156283686,0.9918584031500934
17,0.006231839743287265,0.023547254502773285,0.9978259051760181,0.991822429906542,0.9980964445841416,0.9933019708881778
18,0.0046335719619265605,0.021958763284660947,0.9981603813027845,0.9924065420560748,0.998055009273116,0.9941760967623037
19,0.009025367585538282,0.032086269877781376,0.9971569529224852,0.990070093457944,0.997046392022001,0.9919836017896363
20,0.005143056466556328,0.01949979831403661,0.998494857429551,0.9935747663551402,0.9988351023397908,0.9947063925512201
21,0.005597662948055135,0.026027958666052772,0.9969897148591019,0.9883177570093458,0.9977548083425613,0.9900108900956838
22,0.0077330571726943916,0.03071701582347121,0.9976586671126348,0.9865654205607477,0.9977365973587617,0.9898657519347175
23,0.006476657336183388,0.029054765389344404,0.9979931432394012,0.990070093457944,0.9982436437551827,0.9917327533706843
24,0.005291043702089021,0.02588689403834744,0.9982440003344761,0.9912383177570093,0.9982820058459272,0.9930935728349521
25,0.005916021860509172,0.02732492105983128,0.9985784764612425,0.991822429906542,0.9985233716320709,0.9933019708881778
26,0.0045610284471898615,0.04623290555220898,0.9982440003344761,0.9853971962616822,0.9985109682815814,0.9877443994671242
27,0.004744504160916778,0.028907849200975114,0.9979931432394012,0.991822429906542,0.9984372483954741,0.9928197334217685
28,0.0023396878875399725,0.024478740990161896,0.9991638096830838,0.9935747663551402,0.999302953397729,0.9950381657278209
29,0.004796249677005179,0.026793617267753478,0.9983276193661678,0.9912383177570093,0.998604781256786,0.9930379137275689
30,0.006362865835185887,0.02591249545183137,0.998494857429551,0.9935747663551402,0.9983846505839724,0.9945950743364537
