split,val_selected_individual,val_selected_acc,val_selected_bacc,val_selected_macro_f1,val_selected_auroc,val_selected_ece,best_acc,average_acc,std_acc,best_bacc,average_bacc,std_bacc,best_macro_f1,average_macro_f1,std_macro_f1,best_auroc,average_auroc,std_auroc,best_ece,average_ece,std_ece
train,PathMNIST/MAGE_ALONE_20H/mage_imgcls/MAGE_ALONE_20H__301,0.5268234143739722,0.5308999160803586,0.500497908741519,0.798681167438551,0.2623093821167332,0.5625138895062003,0.4141427118983066,0.08339621106666946,0.5404323376797819,0.420177039138694,0.08268535769038551,0.500497908741519,0.3405843271154917,0.09998710497081566,0.8269644957141815,0.7436294869991519,0.058025960137683213,0.07724916316581101,0.18635990605190084,0.07369089610473951
val,PathMNIST/MAGE_ALONE_20H/mage_imgcls/MAGE_ALONE_20H__301,0.534186325469812,0.5396465292174346,0.5079621747734637,0.7995296676007827,0.2715292187660949,0.5620751699320272,0.41347211115553784,0.0833249095434443,0.5396465292174346,0.41924039771885446,0.08250711943054241,0.5079621747734637,0.3390065760111573,0.09984857250419828,0.8259397787419416,0.7424296309658146,0.05790467653558717,0.07642385132455161,0.1854143802796975,0.074355244398678
test,PathMNIST/MAGE_ALONE_20H/mage_imgcls/MAGE_ALONE_20H__301,0.6004178272980502,0.5473204076795257,0.5130489041717899,0.853599123673464,0.2565365484923976,0.6745125348189415,0.4792740250696379,0.10821468472045712,0.5699319001561011,0.42805577192503774,0.0899459339433851,0.5227686843830069,0.3512952403147347,0.10847883311035669,0.853599123673464,0.7718742924516877,0.05502916146504384,0.12295555076072992,0.23888242818796998,0.0979064053189051
