epoch,loss,val_loss,accuracy,val_accuracy,balanced_accuracy,val_balanced_accuracy
0,2.6242902096617886,2.6019448277144925,0.037071290944123314,0.03302675585284281,0.0713376334006153,0.0466397742715448
1,0.9053612832044591,0.329994971736219,0.7060500963391136,0.93938127090301,0.715738016004213,0.9253733538334707
2,0.20918431178453112,0.0849384942082657,0.941811175337187,0.987876254180602,0.9340600137780583,0.990416557422342
3,0.11594991952869933,0.04406360488222993,0.9700963391136802,0.992056856187291,0.9655688315263475,0.9940369832336202
4,0.07403064126855835,0.05241434385744624,0.9827360308285163,0.9891304347826086,0.9807962724066044,0.9911093668941242
5,0.049827173058812096,0.05891588762601881,0.988747591522158,0.9857859531772575,0.9878503765099622,0.9833938848302585
6,0.04037067400194661,0.04694005394709549,0.9919845857418111,0.9891304347826086,0.990483385824895,0.9911694186310052
7,0.02460256177888957,0.04008054525831272,0.9960693641618497,0.9895484949832776,0.9956380725023458,0.9916165990010039
8,0.020974902316123995,0.04585900780648292,0.9959152215799615,0.9899665551839465,0.9954475461239433,0.9918423586171088
9,0.015347528501139211,0.0389894193729828,0.9970712909441233,0.9903846153846154,0.9971319349016086,0.9923508272905628
10,0.013572363454798283,0.04089353943125261,0.9979190751445086,0.9895484949832776,0.9974722834865459,0.9917980721282841
11,0.013874775250307742,0.04170616940411437,0.9974566473988439,0.9903846153846154,0.9969450128222799,0.9923183224438579
12,0.01473720329151505,0.045536382734327016,0.9979190751445086,0.9895484949832776,0.9968268700019116,0.9911687923839001
13,0.010560238491169577,0.03941285218981198,0.9979961464354528,0.9903846153846154,0.9974808164803843,0.9923183224438579
14,0.010863844112803538,0.03426626661674036,0.9987668593448941,0.9903846153846154,0.9981359742091669,0.991594010067356
15,0.008247462961435146,0.039222707224380614,0.9989210019267822,0.9895484949832776,0.9986431654593919,0.9909560509764894
16,0.007552010261692351,0.034235507872790394,0.9986127167630058,0.9924749163879598,0.9982253567856089,0.9942627428497253
17,0.006476284126053082,0.03832045993627513,0.9989210019267822,0.9912207357859532,0.9987467268797847,0.9932702500973563
18,0.006621238832866238,0.039723002136899874,0.9989210019267822,0.9887123745819398,0.9987709427407198,0.9893862611896043
19,0.006292760043489336,0.03664878671085556,0.9990751445086705,0.9903846153846154,0.9987427214269174,0.9925323004178431
20,0.004451986534883464,0.036404336020848825,0.9991522157996147,0.9908026755852842,0.9989450611995632,0.9930119856345463
21,0.004854000105176243,0.034808506074059366,0.9992292870905588,0.9908026755852842,0.9987726051045684,0.9927942862706071
22,0.0039803297956777384,0.03948845067077058,0.9994605009633911,0.9908026755852842,0.9990753976540371,0.9921612851362691
23,0.009113956918950715,0.0395859024708586,0.998150289017341,0.9887123745819398,0.9970726827434322,0.9900069934027473
24,0.007709788579928019,0.04516157330353324,0.9985356454720616,0.9895484949832776,0.9976419806880316,0.9909603986135487
25,0.0049608237582738,0.038939777182346605,0.9991522157996147,0.9895484949832776,0.9987412953766057,0.9906826475127285
26,0.004324278079039688,0.03852463564072365,0.9993063583815028,0.9891304347826086,0.9990445885835829,0.9906776895561997
27,0.0032904227413165315,0.037893167432135964,0.9996146435452794,0.9908026755852842,0.99947990255348,0.9923588875427286
28,0.0043482530576774495,0.034887504891607676,0.9993063583815028,0.9908026755852842,0.9989989023520608,0.9923638454992573
29,0.0032367938548426983,0.032722166742518995,0.9994605009633911,0.9912207357859532,0.9992927216653903,0.993052550733417
30,0.0023027763515262216,0.034880944281617136,0.9997687861271676,0.9908026755852842,0.999774028542172,0.992576586906668
