k,val_front,val_raw,test_selected,test_raw,algorithm,trial_id,suffix,act,audience,gram,reducer,stats_file,rank_mode
81,0.9543947581495535,0.9543947581495535,0.9527453703292128,0.9525294808646186,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
82,0.9543947581495535,0.9543947581495535,0.9527453703292128,0.9527453703292128,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
83,0.9560806200106557,0.9560806200106557,0.9552804301362247,0.9552804301362247,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
84,0.9572624469989344,0.9572624469989344,0.9557661713331171,0.9557661713331171,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
85,0.9588884754568594,0.9588884754568594,0.9557050604684126,0.9557050604684126,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
86,0.9607871914949198,0.9607871914949198,0.9563228791934568,0.9563228791934568,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
87,0.9616239948101714,0.9616239948101714,0.955350603405395,0.955350603405395,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
88,0.9617248752210297,0.9617248752210297,0.9547327846803505,0.9547327846803505,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
89,0.9617248752210297,0.9612938407382711,0.9547327846803505,0.9554891710038184,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
90,0.9617248752210297,0.9612938407382711,0.9547327846803505,0.9559209499330066,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
91,0.9617248752210297,0.9596573583446518,0.9547327846803505,0.9549816923548589,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
92,0.9618306111019983,0.9618306111019983,0.9551051840133497,0.9551051840133497,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
93,0.9618306111019983,0.9597866733934334,0.9551051840133497,0.9558589745520355,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
94,0.9618306111019983,0.9593556389106747,0.9551051840133497,0.9558589745520355,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
95,0.9618306111019983,0.9597310560408192,0.9551051840133497,0.9560027097797329,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
96,0.9618306111019983,0.9591375003596435,0.9551051840133497,0.9540989928056485,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
97,0.9618306111019983,0.9591375003596435,0.9551051840133497,0.9536954156533666,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
98,0.9618306111019983,0.9586823520596676,0.9551051840133497,0.9552291066126599,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
99,0.9618306111019983,0.9586823520596676,0.9551051840133497,0.9548045347193631,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
100,0.9618306111019983,0.9599633985993347,0.9551051840133497,0.9560169904966973,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
101,0.9618306111019983,0.9607819071208467,0.9551051840133497,0.9563863633763692,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
102,0.9618306111019983,0.9614310801546364,0.9551051840133497,0.9554929558492545,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
