k,val_front,val_raw,test_selected,test_raw,algorithm,trial_id,suffix,act,audience,gram,reducer,stats_file,rank_mode
84,0.9547438308540669,0.9547438308540669,0.9551554898473721,0.9551554898473721,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
85,0.9547438308540669,0.9540382596520219,0.9551554898473721,0.9564119441127634,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
86,0.9547438308540669,0.9544572372261718,0.9551554898473721,0.9563032261830781,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
87,0.9578740095528443,0.9578740095528443,0.957019416148601,0.957019416148601,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
88,0.9578740095528443,0.9555442590320252,0.957019416148601,0.9590360128395056,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
89,0.9578740095528443,0.9550707741835405,0.957019416148601,0.9579915828145469,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
90,0.9578740095528443,0.9559449000576664,0.957019416148601,0.9576951771971739,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
91,0.9578740095528443,0.9550707741835405,0.957019416148601,0.9561232746532604,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
92,0.9578740095528443,0.9546397397007818,0.957019416148601,0.9559188631338084,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
93,0.9578740095528443,0.9563759345404249,0.957019416148601,0.9579392684386745,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
94,0.9585755791581024,0.9585755791581024,0.9556846544575341,0.9556846544575341,lr,L16_WD01_asinh_R18_128,false_false,asinh,cs,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
