model,split,metric_of_interest,primary,accuracy,bacc,macro_f1,auroc,auroc_per_class,log_loss,brier,ece,sensitivity,specificity
SVC,train,auroc,0.9999418285642172,0.9979095242077096,0.9983965533756006,0.9983273705135178,0.9999418285642172,1.0;1.0;1.0;0.99964;1.0;1.0;0.9999;1.0,0.010893697635043106,0.0031508271160562555,0.0051655404075668186,0.99765;0.99954;1.0;0.99556;1.0;1.0;0.99442;1.0,1.0;1.0;1.0;0.99859;1.0;0.99964;0.99927;1.0
SVC,val,auroc,0.9993821418604828,0.9795560747663551,0.9785208850968936,0.9793896752782919,0.9993821418604828,0.99962;1.0;0.9994;0.99701;0.99979;0.99981;0.99942;1.0,0.06936372991155498,0.0325181965017961,0.0077819979638545644,0.97541;0.99679;0.96774;0.96207;0.97541;0.97902;0.97598;0.99574,0.99811;1.0;0.99807;0.98805;0.99874;0.99873;0.99492;0.99932
SVC,test,auroc,0.9989453530505966,0.9748611517100263,0.9729819857830667,0.9734206363165552,0.9989453530505966,0.99989;0.99975;0.99856;0.99764;0.99962;0.99816;0.99795;1.0,0.07774840214849399,0.036720656973075874,0.00435951960877968,0.97131;0.99679;0.95177;0.962;0.98354;0.95423;0.96847;0.99574,0.99874;0.99964;0.99807;0.98628;0.99654;0.99649;0.99492;1.0
RF,train,auroc,0.9999538903090853,0.9947320010034284,0.9955831910492944,0.9949974308611726,0.9999538903090853,0.99999;1.0;0.99995;0.99985;0.99999;0.99991;0.99994;1.0,0.09772342861525257,0.03316012049140758,0.07499705391687334,0.99765;0.99954;0.99447;0.98667;0.99882;0.99799;0.99013;0.99939,0.99955;1.0;0.99945;0.99738;0.99982;0.99881;0.99907;0.99981
RF,val,auroc,0.9990499553107945,0.9725467289719626,0.9731195168666674,0.9713982416355615,0.9990499553107945,0.99965;1.0;0.99935;0.99551;0.99976;0.99866;0.99948;0.99999,0.15079659237572882,0.064020156364407,0.07667610133846335,0.98361;1.0;0.95484;0.92069;0.9918;0.95804;0.97598;1.0,0.99686;1.0;0.99743;0.98805;0.99811;0.99426;0.99492;0.99865
RF,test,auroc,0.9984587722171356,0.971645717626425,0.969630991353418,0.9708733327787671,0.9984587722171356,0.99972;0.99972;0.99905;0.99522;0.99947;0.99665;0.99784;1.0,0.17145403427823055,0.06828751543037122,0.08162887053713298,0.97951;1.0;0.94855;0.94301;0.98354;0.9331;0.97147;0.99787,0.9978;0.99964;0.99775;0.9817;0.99843;0.99649;0.99492;1.0
LR,train,auroc,0.9999166750882713,0.9936449535914375,0.9951376912379969,0.9939538510756614,0.9999166750882713,0.99999;1.0;0.99999;0.99956;1.0;0.99991;0.99988;1.0,0.03296997272880984,0.013500169868786754,0.017054568292911944,0.99648;0.99954;1.0;0.98075;0.99882;0.99899;0.98712;0.99939,0.99946;1.0;0.99936;0.99728;0.99991;0.99763;0.99907;1.0
LR,val,auroc,0.9993609227453084,0.9783878504672897,0.9799990218843587,0.9765019131648446,0.9993609227453084,0.99972;1.0;0.99966;0.99713;0.99947;0.99923;0.99968;1.0,0.06833271547586063,0.03412220516531249,0.0065324426933633375,0.98361;1.0;0.98065;0.92414;0.98361;0.98601;0.98198;1.0,0.99686;1.0;0.99679;0.99508;0.99623;0.99554;0.99492;1.0
LR,test,auroc,0.999027627966308,0.9751534638994446,0.9756351862327619,0.9738406495584913,0.999027627966308,0.99993;0.99972;0.99933;0.99741;0.99963;0.99814;0.99807;0.99999,0.07855870983690934,0.03707170125331159,0.006290720212790654,0.9877;0.9984;0.96785;0.95164;0.98354;0.95775;0.96246;0.99574,0.99748;0.99964;0.99711;0.98909;0.99717;0.99522;0.99564;1.0
