1_1,1_2,1_3,1_4,1_5,1_6,1_7,1_8,1_9,1_10,1_11,1_12,1_13,1_14,1_15,1_16
0.20510126196858725,0.2710733913175446,0.30468914913486134,0.24497811010145998,0.7107778765011563,0.3780747610342863,0.3385516472470391,0.25311872170761807,0.4663224305560685,0.3935316565336284,0.37806205947632165,0.5409385684381773,0.2945722301861303,0.44963141894600345,0.6366467468555335,0.5366796967493508
0.23550399490223017,0.2772896931208805,0.3058474736201331,0.24546352509748992,0.7299542214126814,0.44431445242229406,0.3711104413405324,0.2531296186148241,0.533877998481567,0.4620431790893349,0.3907922372837421,0.5479311609834087,0.2946632922265867,0.46589519238262045,0.6849984882985571,0.5947828446562344
0.24073943873141634,0.2774766010416104,0.31271124194222877,0.2579723072686262,0.7387007708335567,0.47091709450179986,0.38237019223895885,0.2712866403545372,0.5493400002123291,0.463846041503334,0.40363032304058877,0.5526269363264187,0.3007128525802666,0.47561045482184694,0.6944992543938749,0.6021265234034503
0.24993579979245362,0.28095649416715773,0.32671672051958933,0.2834208008160901,0.7775367529956279,0.4767753668928315,0.3885752073487966,0.2803233981913483,0.5517415979671259,0.4799119278315047,0.40404488417383566,0.5620341999513152,0.3023474342603829,0.48313690432289313,0.6959141929944245,0.6179116098131137
0.2562528179483552,0.29510648860808464,0.3316864631190872,0.31185700328029253,0.7941447645516387,0.5450463899431646,0.47371288041195814,0.2892770240026622,0.5610949245488142,0.5419156991599583,0.40419270053594825,0.5669197755863463,0.3110370372386013,0.4931073214762355,0.6963730112091191,0.6322441039435389
0.2632048060911205,0.32378057572164787,0.34828070668184385,0.34076730680393985,0.8165320117580421,0.5629715557087105,0.4756541373481714,0.2942883993480462,0.5707844618633314,0.5608591298059489,0.4442967335065964,0.5701796938133985,0.3113277804827843,0.5001960681956646,0.7012579097818905,0.635846632068511
0.266773567484094,0.3409734985652718,0.36546568170044613,0.3603940826431872,0.8370745761740037,0.5871664738300946,0.4775846921512584,0.29503487294844366,0.5913633019730082,0.5614002543751269,0.4856103948168409,0.6030722710654057,0.3118027511836885,0.5206345066233246,0.7052223071737076,0.683336488487136
0.272971285306285,0.3665521613214051,0.3721369652039881,0.453671227698457,0.8457403721306159,0.6100885903474493,0.6547140362190751,0.3043800437633961,0.6866205773902392,0.6630399841623199,0.49906580503291975,0.6195550550518136,0.3310946121100671,0.5368480732828156,0.7131745651614643,0.7023911982549853
