1_1,1_2,1_3,1_4,1_5,1_6,1_7,1_8,1_9,1_10,1_11,1_12,1_13,1_14,1_15,1_16
0.348855836009734,0.3016105225062521,0.31627441708745774,0.31261049959670617,0.32917144927032016,0.30857599107848943,0.3146492878932652,0.39014504616111667,0.3355112297680769,0.38129982912079186,0.3465948884570047,0.30293267791541967,0.4328692198025563,0.2644138002597691,0.24491039572966777,0.30469339209031976
0.35482382799849543,0.30179254727741855,0.38182308503721873,0.3219367734663904,0.3565441980718411,0.3139513986639685,0.3485047469251976,0.3934235009881293,0.35022041495369005,0.38630448224338354,0.34709211448258415,0.3089163857114704,0.43546986613993743,0.26555474085372854,0.32227134722719275,0.3226734385627289
0.3970484201464727,0.3120635580354262,0.4419796085649197,0.3359094568500205,0.3581204565176451,0.32581734163530873,0.35488234206600644,0.3950265756343152,0.37901587192320596,0.39282955808822195,0.37466156944949125,0.3503488451638348,0.4449819309908819,0.2916465189820865,0.3290015679540298,0.33127354228980666
0.43614805938089385,0.34526915994748697,0.4872415615950093,0.37038518760327166,0.3604876998293747,0.3347158421474339,0.3724608904839424,0.3980354291844014,0.4159441121756613,0.40687798204453296,0.39541731423914683,0.35246671179436617,0.44946992714661305,0.3077039240853695,0.3495587685649104,0.33566992680360785
0.4433780048353162,0.34830996598252484,0.5020469080775627,0.37940123823465033,0.39493320660050235,0.36410319056557594,0.375002086399005,0.40469215163616556,0.42098888747353413,0.42292115455868917,0.41196955626222875,0.37036040053166264,0.4498583498003035,0.3490892335091762,0.3618460956128655,0.366890033642719
0.45670790316649146,0.38819084716025787,0.5022641423819745,0.38076438000348456,0.4085576719655223,0.37811534254710766,0.39500390578643296,0.4154707565501736,0.45310192980965036,0.44966838747175975,0.426471193130444,0.3716915790206795,0.4713902041619602,0.3858165155840183,0.38345295481514863,0.36891075045255206
0.5206663137544822,0.39131455659799574,0.5032587365567631,0.45413011395109604,0.41075598009552894,0.3806774634400998,0.40776740909792253,0.42209746567619755,0.4563458430628611,0.47629318465001147,0.4999154491165403,0.37793903819743624,0.47244827554822677,0.4137818691182785,0.3838561299540878,0.37532952916248097
0.538782411192146,0.3960759543814838,0.5072747675736697,0.5358256940741004,0.4258350038543983,0.44324767088692474,0.5159035484356883,0.42470246000382506,0.48227935182696324,0.5410221710154397,0.5046017270998302,0.4841270086711469,0.5808200563048813,0.5133013322656421,0.3889254775573704,0.3820752640764534
