k,val_front,val_raw,test_selected,test_raw,algorithm,trial_id,suffix,act,audience,gram,reducer,stats_file,rank_mode
93,0.969956724554214,0.9660533003921693,0.9640046372629073,0.9622116776251257,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
94,0.969956724554214,0.9660229069350516,0.9640046372629073,0.9627260809173067,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
95,0.969956724554214,0.9660229069350516,0.9640046372629073,0.9627260809173067,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
96,0.969956724554214,0.963510653939623,0.9640046372629073,0.9615556473154612,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
97,0.969956724554214,0.9631472937180869,0.9640046372629073,0.9630120164085839,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
98,0.969956724554214,0.9648158142965074,0.9640046372629073,0.9630120164085839,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
99,0.969956724554214,0.9643847798137488,0.9640046372629073,0.9628243287208961,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
100,0.969956724554214,0.9639537453309901,0.9640046372629073,0.9628243287208961,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
101,0.969956724554214,0.9639537453309901,0.9640046372629073,0.9644427522533962,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
102,0.969956724554214,0.9643847798137487,0.9640046372629073,0.9639283489612152,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
103,0.969956724554214,0.9643847798137487,0.9640046372629073,0.9649863085313298,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
104,0.969956724554214,0.9648158142965074,0.9640046372629073,0.9647704190667357,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
105,0.969956724554214,0.9648158142965074,0.9640046372629073,0.9641547085519052,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
106,0.969956724554214,0.9643847798137487,0.9640046372629073,0.9645545296021415,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
107,0.969956724554214,0.9639537453309901,0.9640046372629073,0.9643684898062855,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
108,0.969956724554214,0.9647601969438934,0.9640046372629073,0.9643668419144538,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
109,0.969956724554214,0.9660533003921693,0.9640046372629073,0.965533620911309,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
110,0.969956724554214,0.965191231426652,0.9640046372629073,0.9635681510228273,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
111,0.969956724554214,0.9643847798137488,0.9640046372629073,0.9641859697478717,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
112,0.969956724554214,0.9648158142965074,0.9640046372629073,0.9641859697478717,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
113,0.969956724554214,0.9652468487792661,0.9640046372629073,0.9644519271946802,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
114,0.969956724554214,0.9643847798137488,0.9640046372629073,0.9639167328326288,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
