k,val_front,val_raw,test_selected,test_raw,algorithm,trial_id,suffix,act,audience,gram,reducer,stats_file,rank_mode
30,0.9376006317780735,0.9356583135412386,0.9274567934699854,0.9250084965714179,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
31,0.9376006317780735,0.936520382506756,0.9274567934699854,0.9269676528281354,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
32,0.9376006317780735,0.9354957923428214,0.9274567934699854,0.9269929952230195,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
33,0.9376006317780735,0.9366317007215224,0.9274567934699854,0.9262099277719896,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
34,0.9376006317780735,0.9353821577172519,0.9274567934699854,0.9260537376448716,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
35,0.9376006317780735,0.9361885675753859,0.9274567934699854,0.9278530858558698,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
36,0.9376006317780735,0.9369393183261366,0.9274567934699854,0.9269090118447143,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
37,0.9376006317780735,0.9365082420886088,0.9274567934699854,0.9269329427123701,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
38,0.9378134024454933,0.9378134024454933,0.926477232915526,0.926477232915526,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
39,0.9378134024454933,0.9373823679627347,0.926477232915526,0.9263647588837952,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
40,0.9378134024454933,0.93775774333811,0.926477232915526,0.9263647588837952,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
41,0.9378134024454933,0.9362005827292254,0.926477232915526,0.9263647588837952,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
42,0.9378134024454933,0.9362005827292254,0.926477232915526,0.9263647588837952,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
43,0.9424053544902162,0.9424053544902162,0.9356046215281133,0.9356046215281133,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,min,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
