model,split,metric_of_interest,primary,accuracy,bacc,macro_f1,auroc,auroc_per_class,log_loss,brier,ece,sensitivity,specificity
SVC,train,macro_f1,0.6856024513344765,0.6869210172656114,0.8240618676525533,0.6856024513344765,0.9809525941975651,0.99787;0.99883;0.94684;0.98027,0.25843274343297706,0.13381047548492864,0.19636149506307882,0.92755;0.97983;0.99368;0.39519,0.98334;0.96543;0.70671;0.99767
SVC,val,macro_f1,0.6474415805243294,0.6516802067946824,0.7694233762454719,0.6474415805243294,0.9578618694468127,0.99077;0.98098;0.89095;0.96874,0.36210863363109175,0.18337432569359874,0.2175492850580414,0.9003;0.89692;0.90719;0.37329,0.97005;0.9603;0.68676;0.99091
SVC,test,macro_f1,0.6272813763159392,0.64,0.64,0.6272813763159392,0.9256146666666667,0.96344;0.94517;0.83105;0.9628,1.0516390825025177,0.49856293100812954,0.24205893151357777,0.972;0.724;0.504;0.36,0.74667;0.96;0.82667;0.98667
RF,train,macro_f1,0.9610793115413498,0.9716548519137848,0.9641298425894549,0.9610793115413498,0.9984864834347835,0.99837;0.99915;0.99845;0.99798,0.18261457537267053,0.07627234855405854,0.10921352709456797,0.96772;0.96318;0.94467;0.98095,0.98961;0.99398;0.99332;0.98107
RF,val,macro_f1,0.8271157792434848,0.8973412112259971,0.8067554182508723,0.8271157792434848,0.9681116349556457,0.98699;0.98143;0.92546;0.97856,0.33318503763814455,0.16502936162048645,0.06622763385277186,0.92798;0.83436;0.51044;0.95424,0.95556;0.98979;0.98054;0.91203
RF,test,macro_f1,0.5943773123261401,0.641,0.641,0.5943773123261401,0.929176,0.96132;0.94449;0.85238;0.95851,0.8448176257281006,0.4727879015768885,0.08341879448336574,0.988;0.56;0.132;0.884,0.652;0.98933;0.99733;0.88267
LR,train,macro_f1,0.8329380697744103,0.8853370538691179,0.8760675111134786,0.8329380697744103,0.9796122882270978,0.99142;0.99214;0.94695;0.98795,0.30711837102875783,0.16817386762200323,0.016579383369458953,0.89138;0.92803;0.79881;0.88604,0.98337;0.98023;0.92412;0.96929
LR,val,macro_f1,0.8328476394735634,0.8867245199409158,0.8723078706296177,0.8328476394735634,0.9767098009708204,0.99077;0.9879;0.94238;0.98579,0.31432988263807693,0.17059694367495803,0.016518998315560814,0.8968;0.91366;0.78886;0.88991,0.98102;0.9803;0.92788;0.96817
LR,test,macro_f1,0.7742382897635917,0.773,0.773,0.7742382897635917,0.9586826666666667,0.9743;0.97599;0.90319;0.98124,0.591862147176933,0.32975099341631153,0.06105220396626185,0.98;0.792;0.576;0.744,0.788;0.98;0.94533;0.984
