model,split,metric_of_interest,primary,accuracy,bacc,macro_f1,auroc,auroc_per_class,log_loss,brier,ece,sensitivity,specificity
SVC,train,auroc,0.9486549307827447,0.5713552940693702,0.7440505222715249,0.5923659704010403,0.9486549307827447,0.99279;0.99168;0.84569;0.96446,0.35910016384417087,0.18575704379192773,0.32437249602609775,0.83506;0.94164;0.96918;0.23033,0.98655;0.95522;0.58982;0.9959
SVC,val,auroc,0.9371044234458127,0.5528064992614475,0.7155849157980838,0.5728839306042921,0.9371044234458127,0.98675;0.97084;0.83011;0.96072,0.41632281371470753,0.20719287565331507,0.33692310831248656,0.81107;0.88458;0.94084;0.22585,0.97905;0.95256;0.57864;0.99405
SVC,test,auroc,0.92576,0.668,0.668,0.6513897133022302,0.92576,0.95614;0.94612;0.84631;0.95447,1.0920788583481051,0.513870988057658,0.2298720054136218,0.936;0.784;0.616;0.336,0.824;0.93733;0.812;0.984
RF,train,auroc,0.9981674276735986,0.9661663777096136,0.9572229163701269,0.9539573605792537,0.9981674276735986,0.99792;0.99899;0.99842;0.99734,0.1946967648908989,0.08370490473294112,0.11061377400384909,0.96362;0.95907;0.93062;0.97558,0.98631;0.9926;0.99259;0.97841
RF,val,auroc,0.9665349104922984,0.8929098966026587,0.8053754005389749,0.8224796262949412,0.9665349104922984,0.98637;0.98072;0.92182;0.97723,0.34128163053480287,0.1703622016876466,0.06607565379757256,0.92502;0.83789;0.51276;0.94583,0.95345;0.98855;0.97783;0.91308
RF,test,auroc,0.9344493333333334,0.641,0.641,0.5921290906035281,0.9344493333333334,0.96037;0.94874;0.87133;0.95736,0.8252812260620195,0.4670017955221279,0.07811154802280404,0.984;0.576;0.12;0.884,0.652;0.98933;1.0;0.88
LR,train,auroc,0.9658537454313136,0.8471742051971234,0.8347416812880554,0.7879653843197184,0.9658537454313136,0.98552;0.98481;0.91403;0.97906,0.40472228404131555,0.22157568030020794,0.019620056144185438,0.86059;0.89778;0.73562;0.84498,0.97637;0.97396;0.89981;0.95872
LR,val,auroc,0.9665700549256699,0.8534896602658789,0.8448532559533869,0.7974731501646182,0.9665700549256699,0.98577;0.98084;0.92061;0.97907,0.39868435562707677,0.2158345584041482,0.02592005757588752,0.86213;0.89868;0.76682;0.85178,0.97525;0.97628;0.90381;0.96118
LR,test,auroc,0.9448826666666666,0.746,0.746,0.7383355817475246,0.9448826666666666,0.9571;0.96792;0.88469;0.96982,0.6666549553248082,0.36579020395907447,0.05474133827194065,0.952;0.82;0.444;0.768,0.79067;0.948;0.95733;0.96533
