model,split,metric_of_interest,primary,accuracy,bacc,macro_f1,auroc,auroc_per_class,log_loss,brier,ece,sensitivity,specificity
SVC,train,auroc,0.9809525941975651,0.6869210172656114,0.8240618676525533,0.6856024513344765,0.9809525941975651,0.99787;0.99883;0.94684;0.98027,0.25843274343297706,0.13381047548492864,0.19636149506307882,0.92755;0.97983;0.99368;0.39519,0.98334;0.96543;0.70671;0.99767
SVC,val,auroc,0.9578618694468127,0.6516802067946824,0.7694233762454719,0.6474415805243294,0.9578618694468127,0.99077;0.98098;0.89095;0.96874,0.36210863363109175,0.18337432569359874,0.2175492850580414,0.9003;0.89692;0.90719;0.37329,0.97005;0.9603;0.68676;0.99091
SVC,test,auroc,0.9256146666666667,0.64,0.64,0.6272813763159392,0.9256146666666667,0.96344;0.94517;0.83105;0.9628,1.0516390825025177,0.49856293100812954,0.24205893151357777,0.972;0.724;0.504;0.36,0.74667;0.96;0.82667;0.98667
RF,train,auroc,0.9975119348283725,0.9642274587851494,0.9567742322776407,0.948290346642043,0.9975119348283725,0.99764;0.99891;0.9963;0.9972,0.195123296647403,0.08371544655823478,0.10626907296402151,0.96025;0.95937;0.93423;0.97325,0.98848;0.99364;0.98695;0.9801
RF,val,auroc,0.9681734816189604,0.893463810930576,0.8097876523537817,0.8239322673243278,0.9681734816189604,0.98661;0.98194;0.92576;0.97839,0.33705051015322235,0.16761235234562355,0.06446452318924367,0.92475;0.83436;0.53596;0.94408,0.95542;0.98948;0.97322;0.91815
RF,test,auroc,0.929552,0.645,0.645,0.6080429700907857,0.929552,0.96082;0.94429;0.85305;0.96005,0.8337755947348247,0.46688232108159256,0.06946527409674995,0.988;0.544;0.176;0.872,0.64533;0.98933;0.99733;0.89467
LR,train,auroc,0.9796122882270978,0.8853370538691179,0.8760675111134786,0.8329380697744103,0.9796122882270978,0.99142;0.99214;0.94695;0.98795,0.30711837102875783,0.16817386762200323,0.016579383369458953,0.89138;0.92803;0.79881;0.88604,0.98337;0.98023;0.92412;0.96929
LR,val,auroc,0.9767098009708204,0.8867245199409158,0.8723078706296177,0.8328476394735634,0.9767098009708204,0.99077;0.9879;0.94238;0.98579,0.31432988263807693,0.17059694367495803,0.016518998315560814,0.8968;0.91366;0.78886;0.88991,0.98102;0.9803;0.92788;0.96817
LR,test,auroc,0.9586826666666667,0.773,0.773,0.7742382897635917,0.9586826666666667,0.9743;0.97599;0.90319;0.98124,0.591862147176933,0.32975099341631153,0.06105220396626185,0.98;0.792;0.576;0.744,0.788;0.98;0.94533;0.984
