model,split,metric_of_interest,primary,accuracy,bacc,macro_f1,auroc,auroc_per_class,log_loss,brier,ece,sensitivity,specificity
SVC,train,ece,0.19636149506307882,0.6869210172656114,0.8240618676525533,0.6856024513344765,0.9809525941975651,0.99787;0.99883;0.94684;0.98027,0.25843274343297706,0.13381047548492864,0.19636149506307882,0.92755;0.97983;0.99368;0.39519,0.98334;0.96543;0.70671;0.99767
SVC,val,ece,0.2175492850580414,0.6516802067946824,0.7694233762454719,0.6474415805243294,0.9578618694468127,0.99077;0.98098;0.89095;0.96874,0.36210863363109175,0.18337432569359874,0.2175492850580414,0.9003;0.89692;0.90719;0.37329,0.97005;0.9603;0.68676;0.99091
SVC,test,ece,0.24205893151357777,0.64,0.64,0.6272813763159392,0.9256146666666667,0.96344;0.94517;0.83105;0.9628,1.0516390825025177,0.49856293100812954,0.24205893151357777,0.972;0.724;0.504;0.36,0.74667;0.96;0.82667;0.98667
RF,train,ece,0.09213726141427447,0.8725853278209219,0.8544244092529645,0.8208253352165882,0.976285031189991,0.98621;0.99168;0.9471;0.98015,0.3956864758808445,0.20008962320102594,0.09213726141427447,0.89066;0.89308;0.76012;0.87383,0.96956;0.98615;0.92296;0.95431
RF,val,ece,0.07754268616075968,0.8523818316100443,0.8113561557275135,0.7881580014892999,0.9585332144175299,0.98075;0.97566;0.90618;0.97154,0.44402702628594376,0.2263361320292183,0.07754268616075968,0.87772;0.83436;0.66357;0.86977,0.96119;0.98422;0.91836;0.93774
RF,test,ece,0.07972466843129888,0.709,0.709,0.7053620674332479,0.9273559999999998,0.96037;0.94144;0.8492;0.95841,0.7688730641472074,0.4296046332511421,0.07972466843129888,0.98;0.6;0.444;0.812,0.70667;0.98533;0.97333;0.94667
LR,train,ece,0.016579383369458953,0.8853370538691179,0.8760675111134786,0.8329380697744103,0.9796122882270978,0.99142;0.99214;0.94695;0.98795,0.30711837102875783,0.16817386762200323,0.016579383369458953,0.89138;0.92803;0.79881;0.88604,0.98337;0.98023;0.92412;0.96929
LR,val,ece,0.016518998315560814,0.8867245199409158,0.8723078706296177,0.8328476394735634,0.9767098009708204,0.99077;0.9879;0.94238;0.98579,0.31432988263807693,0.17059694367495803,0.016518998315560814,0.8968;0.91366;0.78886;0.88991,0.98102;0.9803;0.92788;0.96817
LR,test,ece,0.06105220396626185,0.773,0.773,0.7742382897635917,0.9586826666666667,0.9743;0.97599;0.90319;0.98124,0.591862147176933,0.32975099341631153,0.06105220396626185,0.98;0.792;0.576;0.744,0.788;0.98;0.94533;0.984
