split,val_selected_individual,val_selected_acc,val_selected_bacc,val_selected_macro_f1,val_selected_auroc,val_selected_ece,best_acc,average_acc,std_acc,best_bacc,average_bacc,std_bacc,best_macro_f1,average_macro_f1,std_macro_f1,best_auroc,average_auroc,std_auroc,best_ece,average_ece,std_ece
train,BloodMNIST/MAGE_ALONE_20H/mage_imgcls/MAGE_ALONE_20H__1104,0.6450372104691028,0.664258396983431,0.6320631191302983,0.9082728036825642,0.5037909577712176,0.6450372104691028,0.6450372104691028,0.0,0.664258396983431,0.664258396983431,0.0,0.6320631191302983,0.6320631191302983,0.0,0.9082728036825642,0.9082728036825642,0.0,0.5037909577712176,0.5037909577712176,0.0
val,BloodMNIST/MAGE_ALONE_20H/mage_imgcls/MAGE_ALONE_20H__1104,0.6764018691588785,0.7036917731325159,0.6642207236982065,0.9150495832886544,0.5349891048370979,0.6764018691588785,0.6764018691588785,0.0,0.7036917731325159,0.7036917731325159,0.0,0.6642207236982065,0.6642207236982065,0.0,0.9150495832886544,0.9150495832886544,0.0,0.5349891048370979,0.5349891048370979,0.0
test,BloodMNIST/MAGE_ALONE_20H/mage_imgcls/MAGE_ALONE_20H__1104,0.645717626425022,0.6732433360458709,0.6354930843685934,0.9041009364948236,0.5044269624785502,0.645717626425022,0.645717626425022,0.0,0.6732433360458709,0.6732433360458709,0.0,0.6354930843685934,0.6354930843685934,0.0,0.9041009364948236,0.9041009364948236,0.0,0.5044269624785502,0.5044269624785502,0.0
