epoch,loss,val_loss,accuracy,val_accuracy,balanced_accuracy,val_balanced_accuracy
0,1.5140278712910955,1.5142981826466684,0.12888168491028654,0.12730797636632202,0.23019956358474272,0.2275149315175174
1,0.23504758480210278,0.16507038951712485,0.9286190588549094,0.9557791728212703,0.9165458999627322,0.9443125491652921
2,0.14839268859050456,0.1423579406273858,0.9549842526955077,0.968426883308715,0.9491612343731493,0.9524605566448177
3,0.12344861410594377,0.1502272447727984,0.961621715891954,0.9399926144756278,0.9582522186843816,0.9483422228622203
4,0.10798901307450104,0.147351307147891,0.9651917888322373,0.9693500738552437,0.9630564519668198,0.9580968235861854
5,0.09241594825783915,0.13162181212771767,0.9692748032869293,0.96602658788774,0.9680690276528964,0.9603501887847944
6,0.08152065165401666,0.15791702289216802,0.9720344286344471,0.9565177252584933,0.9717466220207474,0.9523530667905645
7,0.0703378343331342,0.1289274379104772,0.9757686428593412,0.9732274741506647,0.9760689729618744,0.9618252847178302
8,0.06323891405986096,0.17075559576117658,0.977687044123229,0.9687038404726735,0.9787030143903224,0.957559135811553
9,0.05548488996716674,0.15419856501822987,0.9806826225673748,0.9711964549483013,0.9816489133967519,0.9597094680484608
10,0.04987961448050226,0.13826462981377782,0.9822009294500241,0.9687038404726735,0.9831611873698073,0.9639187263279516
11,0.04408855610880559,0.1445541106263503,0.9844578721134216,0.969903988183161,0.9855386656266155,0.9616627315523761
12,0.04260341259658386,0.13626348477082556,0.9849502959672538,0.9658419497784343,0.9862324269386284,0.9608492299606145
13,0.03880777544190613,0.16160404212783852,0.9860377319777999,0.9745199409158051,0.9870363443831563,0.9621161258806539
14,0.03646124786725198,0.1484555760439777,0.9869918031945998,0.9759047267355982,0.9879326188616491,0.9673199240054497
15,0.03270078253905994,0.15448675387190927,0.9883254511320619,0.9697193500738552,0.9894225431693139,0.9601672436680818
16,0.034078230734011124,0.16193850678797575,0.9871969798003631,0.9651957163958641,0.9881396020349941,0.9601750513975846
17,0.029748599647528857,0.18108425612947965,0.9894334048031843,0.9721196454948301,0.9905696336474346,0.959374602228501
18,0.031678330635030096,0.16554504587828145,0.9886229572104188,0.9757200886262924,0.9895510607509366,0.9641138476935852
19,0.02819769943608857,0.1843164855149331,0.9894539224637606,0.9749815361890695,0.9903580840832016,0.9598604804972454
20,0.026965232227070493,0.1730491718610245,0.9901720405839326,0.9755354505169868,0.9910526183669971,0.9653130525566731
21,0.022299302149997525,0.20956766284573025,0.9915980179939883,0.9740583456425406,0.9925304808709358,0.961038480483909
22,0.02443118887152219,0.184022766291721,0.9910748176492916,0.9735967503692762,0.9919675887318535,0.9628103632096237
23,0.023560833275014396,0.17826978907407298,0.9912697354247668,0.9742429837518464,0.9922604487573251,0.9608339834375754
24,0.026513567395756395,0.1840576791923983,0.9901515229233563,0.9738737075332349,0.9911162675878338,0.9586914470268594
25,0.019762603686453568,0.1882603853181599,0.9923776890958893,0.9687038404726735,0.9933515245819713,0.9618591698396501
26,0.020643968008314077,0.20411046636614127,0.9920801830175323,0.9778434268833087,0.993210627279176,0.961898884788866
27,0.021996010880840036,0.16815636662471947,0.9915569826728357,0.9767355982274741,0.9924708327155212,0.9652139549732637
28,0.016840806489326843,0.18993641111168852,0.9933727956338418,0.97147341211226,0.9944642049456524,0.9627646515067837
29,0.02083655964250555,0.2144934792687877,0.9918031945997517,0.9600258493353028,0.9928764912724017,0.9552385850197892
30,0.02080381104730702,0.20034219792588687,0.9919878535449388,0.9728581979320532,0.9929271069860345,0.9621585278501388
