epoch,loss,val_loss,accuracy,val_accuracy,balanced_accuracy,val_balanced_accuracy
0,2.613339442659185,2.6379938214865803,0.04907265414773878,0.050685564627946385,0.10463107398519972,0.11432027163231707
1,0.167550656621039,0.032740652068480654,0.948438991927317,0.9876752426436605,0.9471903057549064,0.9895426437753817
2,0.035279443515388406,0.028045308313049414,0.98938109429704,0.9890617778462486,0.9886368009482941,0.9904008216511819
3,0.019200187622388443,0.028477497221226226,0.995370504325685,0.9882914805114774,0.9947050624228395,0.9907529137486525
4,0.01768408433684651,0.029688926614812924,0.994502473886751,0.9896780157140657,0.9942773435272609,0.9890522763181328
5,0.013749109150550318,0.03074256367028733,0.9965568125922283,0.9882914805114774,0.9958515297039685,0.9905649552930277
6,0.008813667642955878,0.02346811460067368,0.9974827117270912,0.9901401941149284,0.9972434003907906,0.9921665988935856
7,0.014926279379803875,0.011113855971717592,0.9960938630247967,0.99491603759051,0.9955341257840722,0.995506099766234
8,0.008445230736767596,0.022602332338686165,0.9978877925985938,0.9915267293175165,0.997749785480568,0.9927902799712115
9,0.00598904915773335,0.01947165806775623,0.9982928734700963,0.992451086119242,0.9983782012107068,0.9948598348647534
10,0.008756646843406289,0.021627176924478225,0.9978299239026649,0.9887536589123401,0.9974238240895261,0.9917177283296119
11,0.010206211975292145,0.02321476656659471,0.9970486965076242,0.9915267293175165,0.9968300367195443,0.9919842652250096
12,0.007606733397638,0.022895971476972022,0.997714186510807,0.9936835618548759,0.9976311672911439,0.9944671865547311
13,0.008130765456252171,0.035123127124522945,0.9975116460750557,0.9906023725157911,0.9974278865458337,0.9908954585476365
14,0.005911361816687918,0.03482711492322972,0.9982350047741674,0.9885995994453859,0.9982803274214689,0.9915555634205181
15,0.004497583620195253,0.030194201969968172,0.9988715604293857,0.9893698967801572,0.9987651532487675,0.9917840665948198
16,0.014187371823869333,0.03499771578102831,0.9963832065044415,0.9884455399784317,0.995795969060499,0.9919273986561673
17,0.005341035312961133,0.04277850864470886,0.9983507421660253,0.9890617778462486,0.9983306679365551,0.9868738883762794
18,0.006406187328812146,0.019192749053868835,0.9984954139058476,0.9919889077183793,0.9981535555774198,0.9943353309398713
19,0.006101360147090971,0.01751497239198698,0.9982350047741674,0.9941457402557388,0.9982942740041278,0.9948986747282162
20,0.003925113424730778,0.011609701643908975,0.9988715604293857,0.9947619781235557,0.998777927574153,0.9958427343867181
21,0.004268820598905392,0.02440013839733966,0.9988426260814213,0.9922970266522878,0.9987218104660079,0.9932005109963438
22,0.005063092557133539,0.017190505980761203,0.9986111512977055,0.9915267293175165,0.9986645987376458,0.9933086310757552
23,0.0018017466025969323,0.03051864481174538,0.9995949191284974,0.9896780157140657,0.9995900509181578,0.9918368717479497
24,0.01015616824117961,0.011509683650194166,0.9975116460750557,0.9955322754583269,0.9972378081625852,0.99724172619621
25,0.004335795298734174,0.01178533894296416,0.9987268886895634,0.9961485133261438,0.9988461779096152,0.9960160019751881
26,0.0043203668840897155,0.019282182339539267,0.9986979543415989,0.9910645509166538,0.9988171683112209,0.993845870497712
27,0.006376589313606477,0.026465501072680964,0.9986690199936344,0.9907564319827453,0.9982995355408538,0.9908250416440555
28,0.0037900375009140555,0.014334300726920738,0.9991030352131015,0.9932213834540132,0.9989856620515084,0.9947418783566533
29,0.002267705853925525,0.013432206883076695,0.9991898382569949,0.993067323987059,0.9992967986772712,0.9939700109925699
30,0.009745600674121271,0.015767721235298713,0.9973959086831978,0.9927592050531505,0.997030458417236,0.9946274855886482
