k,val_front,val_raw,test_selected,test_raw,algorithm,trial_id,suffix,act,audience,gram,reducer,stats_file,rank_mode
19,0.8489780009186361,0.8489780009186361,0.743986615503247,0.743986615503247,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
20,0.8598605811398607,0.8598605811398607,0.7544443533494022,0.7544443533494022,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
21,0.8730715701950041,0.8730715701950041,0.7595159914135577,0.7595159914135577,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
22,0.8730715701950041,0.8709286068543143,0.7595159914135577,0.760127395726297,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
23,0.8730715701950041,0.8723564983345619,0.7595159914135577,0.7606995525266065,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
24,0.8736206960949402,0.8736206960949402,0.7613541709987808,0.7613541709987808,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
25,0.8793527570871424,0.8793527570871424,0.7714436007008564,0.7714436007008564,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
26,0.8995838158775133,0.8995838158775133,0.7788677437725852,0.7788677437725852,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
27,0.8995838158775133,0.896535556680696,0.7788677437725852,0.7784689595273053,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
28,0.8995838158775133,0.8967207511979303,0.7788677437725852,0.7793655326389847,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
29,0.8995838158775133,0.8955274260873168,0.7788677437725852,0.7797842206062964,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
30,0.900893679630487,0.900893679630487,0.7863346853233465,0.7863346853233465,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
31,0.9114722614547683,0.9114722614547683,0.7881554250759865,0.7881554250759865,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
32,0.9114722614547683,0.9093868066505034,0.7881554250759865,0.7899629564654959,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
33,0.9114722614547683,0.909205662193038,0.7881554250759865,0.7923736213032766,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
34,0.9114722614547683,0.9112301332608882,0.7881554250759865,0.7951179799755823,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
35,0.9140500973718381,0.9140500973718381,0.7970441752886942,0.7970441752886942,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
36,0.9140500973718381,0.9109450596119208,0.7970441752886942,0.7963040820367027,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
37,0.9140500973718381,0.9134592652468174,0.7970441752886942,0.7963769352994617,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
38,0.9140500973718381,0.9110291045258327,0.7970441752886942,0.7996232397326494,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
39,0.9169173372878631,0.9169173372878631,0.8045199239151484,0.8045199239151484,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
40,0.9169173372878631,0.9116511828931759,0.8045199239151484,0.8046477242515624,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
41,0.9169173372878631,0.9116511828931759,0.8045199239151484,0.8054686104194455,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
42,0.9169173372878631,0.9110672926292183,0.8045199239151484,0.8058894185163663,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
43,0.9169173372878631,0.9088079472465951,0.8045199239151484,0.8049602987407065,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
44,0.9271841863836208,0.9271841863836208,0.8155636564221158,0.8155636564221158,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
45,0.9275210622932809,0.9275210622932809,0.8148810779273317,0.8148810779273317,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
46,0.9289317822426673,0.9289317822426673,0.8174231703732469,0.8174231703732469,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
47,0.9289317822426673,0.9287996050525041,0.8174231703732469,0.8168063731191572,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
48,0.9289317822426673,0.9272912956702224,0.8174231703732469,0.8169306159972622,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
49,0.9289317822426673,0.9255321327394448,0.8174231703732469,0.823527777866682,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
50,0.9289317822426673,0.9260080965661941,0.8174231703732469,0.8234664080193494,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
51,0.9289317822426673,0.9252216391307847,0.8174231703732469,0.8239557117572479,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
52,0.9304072693095905,0.9304072693095905,0.8265592214343798,0.8265592214343798,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
53,0.9330583857046931,0.9330583857046931,0.8265423121244501,0.8265423121244501,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
54,0.9330583857046931,0.9290214960205745,0.8265423121244501,0.8268726558384868,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
55,0.9330583857046931,0.9297470674007658,0.8265423121244501,0.8272270277008341,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
56,0.9330583857046931,0.9292457814089701,0.8265423121244501,0.8283022680809202,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,unigram,mean,ORGANCMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
