split,val_selected_individual,val_selected_acc,val_selected_bacc,val_selected_macro_f1,val_selected_auroc,val_selected_ece,best_acc,average_acc,std_acc,best_bacc,average_bacc,std_bacc,best_macro_f1,average_macro_f1,std_macro_f1,best_auroc,average_auroc,std_auroc,best_ece,average_ece,std_ece
train,ORGANCMNIST/MAGE_ALONE_20H/mage_imgcls/MAGE_ALONE_20H__4202,0.3311753371868979,0.4080944962345913,0.2941247110366373,0.7049277192494094,0.19362592488687808,0.4729865125240848,0.20518304431599227,0.13312825592169766,0.4325007862779427,0.2343763522278316,0.10564299531027489,0.3499206705620623,0.13663015826376607,0.11343601217605204,0.8104500720747645,0.7402440405235828,0.048396980576807136,0.016889451663239328,0.10244915615103489,0.10509539531309363
val,ORGANCMNIST/MAGE_ALONE_20H/mage_imgcls/MAGE_ALONE_20H__4202,0.4180602006688963,0.4773474049311353,0.3695845538967127,0.761309786166548,0.27803766144790454,0.5388795986622074,0.22792119565217395,0.15742605018089367,0.4773474049311353,0.268497502103812,0.11665459117464108,0.3937356586778984,0.15886326089015262,0.12858965692055876,0.8390061032217028,0.769420073149353,0.056887640423267355,0.021072809415507862,0.12448302155992322,0.12892432805123552
test,ORGANCMNIST/MAGE_ALONE_20H/mage_imgcls/MAGE_ALONE_20H__4202,0.30428432327166505,0.37410528651497976,0.27093625844602026,0.6950901507122776,0.16716973073107502,0.4437682570593963,0.2059092015579357,0.11670410594083178,0.3986622070797189,0.21906775538882323,0.09759305416686381,0.3351950793619972,0.13007491844607202,0.10383711777042491,0.7952687612976014,0.7324135742104901,0.04615413517808104,0.01482481630043753,0.09062903622843259,0.09526867825067502
