k,val_front,val_raw,test_selected,test_raw,algorithm,trial_id,suffix,act,audience,gram,reducer,stats_file,rank_mode
88,0.9522362814450763,0.9522362814450763,0.954453453184562,0.954453453184562,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
89,0.9561909921003103,0.9561909921003103,0.9594182404223758,0.9594182404223758,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
90,0.9561909921003103,0.9561909921003103,0.9594182404223758,0.9596341298869698,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
91,0.957915130031345,0.957915130031345,0.9602228481381777,0.9602228481381777,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
92,0.9581080446868796,0.9581080446868796,0.9597105530562106,0.9597105530562106,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
93,0.9598321826179141,0.9598321826179141,0.960366583365875,0.960366583365875,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
94,0.9598321826179141,0.9587771989968621,0.960366583365875,0.9589944449566178,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
95,0.9598321826179141,0.9560840882545071,0.960366583365875,0.9594523174524985,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
96,0.9598321826179141,0.9575397129012002,0.960366583365875,0.9607818371613476,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
97,0.9598321826179141,0.958133268582376,0.960366583365875,0.9616625572300364,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
98,0.9598321826179141,0.9571390718755592,0.960366583365875,0.9616625572300364,lr,L16_WD01_asinh_R18_128,false_false,asinh,patient,bigram,mean,BloodMNIST/L16_WD01_asinh_R18_128/best_modules_boost_0/asinh/best_modules_program_stats_bestsfalse_false.csv,interpretability_then_feature_importance
